index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num,doc_token_index
10,73,sese,pronoun,sui,ses,obl,13,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['se', 'se']",[sɛsɛ],7,\N,193,1397
11,73,in,adposition,in,in,case,12,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],7,\N,193,1398
12,73,tecta,noun,tectus,tect,obl:arg,13,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tec', 'ta']",[t̪ɛkt̪a],7,\N,193,1399
13,73,vocavit,verb,vocavo,vocavi,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vo', 'ca', 'vit']",[wɔkawɪt̪],7,\N,193,1400
14,73,",",punctuation,",",",",punct,20,\N,\N,"[',']",\N,7,\N,193,1401
15,73,atque,coordinating_conjunction,atque,atque,cc,20,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],7,\N,194,1402
16,73,haec,determiner,hic,haec,obj,20,"{Case: [accusative], Gender: [neuter], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['haec'],[hajk],7,\N,194,1403
17,73,ingressis,verb,ingridio,ingress,advcl:abs,20,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['in', 'gres', 'sis']",[ɪŋgrɛssɪs],7,\N,194,1404
18,73,placido,adjective,placidus,placid,amod,17,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pla', 'ci', 'do']",[plakɪd̪ɔ],7,\N,194,1405
19,73,prior,adjective,prior,prio,xcomp,20,"{Case: [nominative], Degree: [comparative], Gender: [masculine], InflClass: [ind_eur_x], Numeral: [ordinal], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'or']",[prɪ̣jɔr],7,\N,194,1406
20,73,edidit,verb,edo,edidi,conj,13,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'di', 'dit']",[ɛd̪ɪd̪ɪt̪],7,\N,194,1407
21,73,ore,noun,os,or,obl,20,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['o', 're']",[ɔrɛ],7,\N,194,1408
22,73,:,punctuation,:,:,punct,13,\N,\N,[':'],\N,7,\N,194,1409
0,74,"""Dicite",verb,"""dico","""Dicit",root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['""di', 'ci', 'te']",[d̪ɪkɪt̪ɛ],7,\N,195,1410
1,74,",",punctuation,",",",",punct,2,\N,\N,"[',']",\N,7,\N,195,1411
2,74,Dardanidae,adjective,dardanidus,Dardanid,conj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['dar', 'da', 'ni', 'dae']",[d̪ard̪an̪ɪd̪aj],7,\N,195,1412
3,74,(,punctuation,(,(,punct,6,\N,\N,['('],\N,7,\N,195,1413
4,74,neque,coordinating_conjunction,neque,neque,cc,6,{Polarity: [neg]},{F: [pos]},"['ne', 'que']",[n̪ɛkʷɛ],7,\N,195,1414
5,74,enim,particle,enim,enim,discourse,6,\N,{F: [pos]},"['e', 'nim']",[ɛn̪ĩː],7,\N,195,1415
6,74,nescimus,verb,nescio,nescim,conj,0,"{Aspect: [imperfective], Mood: [indicative], Number: [plural], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['nes', 'ci', 'mus']",[n̪ɛskɪmʊs],7,\N,195,1416
7,74,et,coordinating_conjunction,et,et,cc,8,\N,{F: [pos]},['et'],[ɛt̪],7,\N,195,1417
8,74,urbem,noun,urbs,urb,obj,6,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ur', 'bem']",[ʊrbẽː],7,\N,195,1418
9,74,et,coordinating_conjunction,et,et,cc,10,\N,{F: [pos]},['et'],[ɛt̪],7,\N,196,1419
10,74,genus,noun,genus,gen,conj,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ge', 'nus']",[gɛn̪ʊs],7,\N,196,1420
11,74,",",punctuation,",",",",punct,12,\N,\N,"[',']",\N,7,\N,196,1421
12,74,auditique,verb,audio,audit,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['au', 'di', 'ti', 'que']",[awd̪ɪt̪ɪkʷɛ],7,\N,196,1422
13,74,advertitis,verb,adverto,advertit,conj,6,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ad', 'ver', 'ti', 'tis']",[ad̪wɛrt̪ɪt̪ɪs],7,\N,196,1423
14,74,aequore,noun,aequo,aequor,obl,13,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'quo', 're']",[ajkʷɔrɛ],7,\N,196,1424
15,74,cursum,noun,cursus,curs,obj,13,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cur', 'sum']",[kʊrsũː],7,\N,196,1425
16,74,),punctuation,),),punct,13,\N,\N,[')'],\N,7,\N,196,1426
17,74,",",punctuation,",",",",punct,18,\N,\N,"[',']",\N,7,\N,196,1427
18,74,quid,pronoun,quis,quid,obj,13,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [interrogative]}","{F: [pos], N: [pos], V: [neg]}",['quid'],[kʷɪd̪],7,\N,197,1428
19,74,petitis,verb,peto,petit,advcl:abs,13,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pe', 'ti', 'tis']",[pɛt̪ɪt̪ɪs],7,\N,197,1429
20,74,?,punctuation,?,?,punct,22,\N,\N,['?'],\N,7,\N,197,1430
21,74,Quae,pronoun,qui,Qu,nsubj,34,"{Case: [nominative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj],7,\N,197,1431
22,74,causa,noun,causa,caus,obj,34,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cau', 'sa']",[kawsa],7,\N,197,1432
23,74,rates,noun,ratis,rat,obj,34,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ra', 'tes']",[rat̪ɛs],7,\N,197,1433
24,74,aut,coordinating_conjunction,aut,aut,cc,26,\N,{F: [pos]},['aut'],[awt̪],7,\N,197,1434
25,74,cuius,pronoun,qui,cu,nmod,27,"{Case: [genitive], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}","['cui', 'us']",[kʊjjʊs],7,\N,197,1435
26,74,egentis,verb,ego,egent,acl,23,"{Aspect: [imperfective], Case: [genitive], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'gen', 'tis']",[ɛgɛn̪t̪ɪs],7,\N,197,1436
27,74,litus,noun,litus,lit,obj,26,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['li', 'tus']",[lɪt̪ʊs],7,\N,198,1437
28,74,ad,adposition,ad,ad,case,29,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪],7,\N,198,1438
29,74,Ausonium,noun,Ausonium,Ausoni,obl,26,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'so', 'ni', 'um']",[awsɔn̪ɪ̣jũː],7,\N,198,1439
30,74,tot,determiner,tot,to,det,29,{PronominalType: [demonstrative]},"{F: [pos], N: [pos], V: [neg]}",['tot'],[t̪ɔt̪],7,\N,198,1440
31,74,per,adposition,per,per,case,32,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],7,\N,198,1441
32,74,vada,noun,vada,vad,obl,34,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['va', 'da']",[wad̪a],7,\N,198,1442
33,74,caerula,noun,caerula,caerul,obj,34,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cae', 'ru', 'la']",[kajrʊla],7,\N,198,1443
34,74,vexit,verb,vicet,vexi,acl:relcl,18,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ve', 'xit']",[wɛksɪt̪],7,\N,198,1444
35,74,?,punctuation,?,?,punct,0,\N,\N,['?'],\N,7,\N,198,1445
0,75,Sive,coordinating_conjunction,Sive,Siv,cc,1,\N,{F: [pos]},"['si', 've']",[sɪwɛ],7,\N,199,1446
1,75,errore,noun,error,error,root,-1,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['er', 'ro', 're']",[ɛrrɔrɛ],7,\N,199,1447
2,75,viae,noun,via,vi,conj,1,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vi', 'ae']",[wɪ̣jaj],7,\N,199,1448
3,75,seu,coordinating_conjunction,siue,se,cc,4,\N,{F: [pos]},['seu'],[sew],7,\N,199,1449
4,75,tempestatibus,noun,tempestas,tempestat,conj,1,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tem', 'pes', 'ta', 'ti', 'bus']",[t̪ɛmpɛst̪at̪ɪbʊs],7,\N,199,1450
5,75,acti,verb,aco,act,conj,2,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ac', 'ti']",[akt̪ɪ],7,\N,199,1451
6,75,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N,7,\N,199,1452
7,75,qualia,determiner,qualis,qual,nsubj,11,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural], PronominalType: [total]}","{F: [pos], N: [pos], V: [neg]}","['qua', 'li', 'a']",[kʷalɪ̣ja],7,\N,200,1453
8,75,multa,determiner,multus,mult,nsubj,11,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Numeral: [cardinal], Number: [plural], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['mul', 'ta']",[mʊɫt̪a],7,\N,200,1454
9,75,mari,noun,mare,mar,obl,11,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'ri']",[marɪ],7,\N,200,1455
10,75,nautae,noun,nauta,naut,nsubj,11,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['nau', 'tae']",[n̪awt̪aj],7,\N,200,1456
11,75,patiuntur,verb,patior,pati,acl:relcl,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['pa', 'ti', 'un', 'tur']",[pat̪ɪ̣jʊn̪t̪ʊr],7,\N,200,1457
12,75,in,adposition,in,in,case,13,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],7,\N,200,1458
13,75,alto,noun,altus,alt,obl,11,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['al', 'to']",[aɫt̪ɔ],7,\N,200,1459
14,75,",",punctuation,",",",",punct,16,\N,\N,"[',']",\N,7,\N,200,1460
15,75,fluminis,noun,flumen,flumin,obl:arg,16,"{Case: [genitive], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['flu', 'mi', 'nis']",[flʊmɪn̪ɪs],7,\N,201,1461
16,75,intrastis,verb,intrascor,intrast,conj,11,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [second], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'tras', 'tis']",[ɪn̪t̪rast̪ɪs],7,\N,201,1462
17,75,ripas,noun,ripa,rip,obj,16,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ri', 'pas']",[rɪpas],7,\N,201,1463
18,75,portuque,noun,portus,port,obj,19,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['por', 'tu', 'que']",[pɔrt̪ʊkʷɛ],7,\N,201,1464
19,75,sedetis,verb,sedeo,sedet,conj,16,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [imperative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['se', 'de', 'tis']",[sɛd̪ɛt̪ɪs],7,\N,201,1465
20,75,",",punctuation,",",",",punct,22,\N,\N,"[',']",\N,7,\N,201,1466
21,75,ne,subordinating_conjunction,ne,ne,mark,22,\N,{F: [pos]},['ne'],[n̪ɛ],7,\N,202,1467
22,75,fugite,verb,fugio,fugit,advcl,16,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fu', 'gi', 'te']",[fʊgɪt̪ɛ],7,\N,202,1468
23,75,hospitium,noun,hospitium,hospiti,obj,22,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['hos', 'pi', 'ti', 'um']",[hɔspɪt̪ɪ̣jũː],7,\N,202,1469
24,75,neve,subordinating_conjunction,neve,nev,mark,25,\N,{F: [pos]},"['ne', 've']",[n̪ɛwɛ],7,\N,202,1470
25,75,ignorate,verb,ignoro,ignorat,advcl,22,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [imperative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ig', 'no', 'ra', 'te']",[ɪŋn̪ɔrat̪ɛ],7,\N,202,1471
26,75,Latinos,adjective,latinus,Latin,amod,28,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['la', 'ti', 'nos']",[lat̪ɪn̪ɔs],7,\N,202,1472
27,75,Saturni,noun,saturnus,Saturn,nmod,28,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sa', 'tur', 'ni']",[sat̪ʊrn̪ɪ],7,\N,203,1473
28,75,gentem,noun,gens,gent,obj,25,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['gen', 'tem']",[gɛn̪t̪ẽː],7,\N,203,1474
29,75,",",punctuation,",",",",punct,31,\N,\N,"[',']",\N,7,\N,203,1475
30,75,haud,subordinating_conjunction,haud,haud,mark,31,\N,{F: [pos]},['haud'],[hawd̪],7,\N,203,1476
31,75,vinclo,verb,vinco,vincl,advcl,22,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vin', 'clo']",[wɪŋklɔ],7,\N,203,1477
32,75,nec,coordinating_conjunction,nec,nec,cc,33,\N,{F: [pos]},['nec'],[n̪ɛk],7,\N,203,1478
33,75,legibus,noun,lex,leg,conj,31,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['le', 'gi', 'bus']",[lɛgɪbʊs],7,\N,203,1479
34,75,aequam,adjective,aequus,aequ,conj,31,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ae', 'quam']",[ajkʷãː],7,\N,203,1480
35,75,",",punctuation,",",",",punct,42,\N,\N,"[',']",\N,7,\N,203,1481
36,75,sponte,noun,spons,spont,obl,42,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['spon', 'te']",[spɔn̪t̪ɛ],7,\N,204,1482
37,75,sua,determiner,suus,su,det,36,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular], Person: [psor], Possessive: [pos], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['su', 'a']",[sʊja],7,\N,204,1483
38,75,veterisque,noun,veterisque,veter,nmod,36,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ve', 'te', 'ris', 'que']",[wɛt̪ɛrɪskʷɛ],7,\N,204,1484
39,75,dei,noun,deus,de,nmod,38,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['dei'],[d̪ej],7,\N,204,1485
40,75,se,pronoun,sui,s,obj,42,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}",['se'],[sɛ],7,\N,204,1486
41,75,more,noun,mos,mor,obl,42,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mo', 're']",[mɔrɛ],7,\N,204,1487
42,75,tenentem,verb,teneo,tenent,conj,31,"{Aspect: [imperfective], Case: [accusative], Gender: [masculine], InflClass: [lat_e, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['te', 'nen', 'tem']",[t̪ɛn̪ɛn̪t̪ẽː],7,\N,204,1488
43,75,.,punctuation,.,.,punct,1,\N,\N,['.'],\N,7,\N,204,1489
0,76,Atque,coordinating_conjunction,atque,A,cc,2,\N,{F: [pos]},"['at', 'que']",[at̪kʷɛ],7,\N,205,1490
1,76,equidem,verb,equideo,equid,ccomp,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'qui', 'dem']",[ɛkʷɪd̪ẽː],7,\N,205,1491
2,76,memini,verb,memini,memin,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [first], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['me', 'mi', 'ni']",[mɛmɪn̪ɪ],7,\N,205,1492
3,76,(,punctuation,(,(,punct,6,\N,\N,['('],\N,7,\N,205,1493
4,76,fama,noun,fama,fam,nsubj,6,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fa', 'ma']",[fama],7,\N,205,1494
5,76,est,auxiliary,sum,est,cop,6,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}",['est'],[ɛst̪],7,\N,205,1495
6,76,obscurior,adjective,obscurus,obscurio,ccomp,2,"{Case: [nominative], Degree: [comparative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ob', 'scu', 'ri', 'or']",[ɔpskʊrɪ̣jɔr],7,\N,205,1496
7,76,annis,noun,annus,ann,obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['an', 'nis']",[an̪n̪ɪs],7,\N,205,1497
8,76,),punctuation,),),punct,2,\N,\N,[')'],\N,7,\N,205,1498
0,77,Auruncos,noun,auruncus,Aurunc,obj,2,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['au', 'run', 'cos']",[awrʊŋkɔs],7,\N,206,1499
1,77,ita,adverb,ita,ita,advmod,2,\N,"{F: [neg], N: [pos], V: [pos]}","['i', 'ta']",[ɪt̪a],7,\N,206,1500
2,77,ferre,verb,fero,ferr,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fer', 're']",[fɛrrɛ],7,\N,206,1501
3,77,senes,noun,senes,sen,obj,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['se', 'nes']",[sɛn̪ɛs],7,\N,206,1502
4,77,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,7,\N,206,1503
5,77,his,determiner,hic,h,det,6,"{Case: [ablative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['his'],[hɪs],7,\N,206,1504
6,77,ortus,noun,ortus,ort,obj,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_u], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['or', 'tus']",[ɔrt̪ʊs],7,\N,206,1505
7,77,ut,subordinating_conjunction,ut,ut,mark,12,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],7,\N,206,1506
8,77,agris,noun,agr,agr,obl,12,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['a', 'gris']",[agrɪs],7,\N,206,1507
9,77,Dardanus,noun,Dardanus,Dardan,nsubj,12,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['dar', 'da', 'nus']",[d̪ard̪an̪ʊs],7,\N,207,1508
10,77,Idaeas,noun,idaea,Idae,obj,12,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['i', 'dae', 'as']",[ɪd̪ajjas],7,\N,207,1509
11,77,Phrygiae,noun,phrygia,Phrygi,nmod,10,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ph', 'ry', 'gi', 'ae']",[pʰrygɪ̣jaj],7,\N,207,1510
12,77,penetravit,verb,penetraho,penetravi,advcl,2,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pe', 'ne', 'tra', 'vit']",[pɛn̪ɛt̪rawɪt̪],7,\N,207,1511
13,77,ad,adposition,ad,ad,case,14,\N,"{F: [pos], N: [neg], V: [neg]}",['ad'],[ad̪],7,\N,207,1512
14,77,urbes,noun,urbs,urb,obl:arg,12,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ur', 'bes']",[ʊrbɛs],7,\N,207,1513
15,77,Threiciamque,adjective,threiciamqui,Threici,amod,14,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['th', 'rei', 'ci', 'am', 'que']",[t̪ʰrejkɪ̣jamkʷɛ],7,\N,208,1514
16,77,Samum,noun,samus,Sam,nmod,14,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sa', 'mum']",[samũː],7,\N,208,1515
17,77,",",punctuation,",",",",punct,21,\N,\N,"[',']",\N,7,\N,208,1516
18,77,quae,pronoun,qui,quae,nsubj:pass,21,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj],7,\N,208,1517
19,77,nunc,adverb,nunc,nunc,advmod:tmod,21,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['nunc'],[n̪ʊŋk],7,\N,208,1518
20,77,Samothracia,noun,samothracius,Samothrac,xcomp,21,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sa', 'mot', 'hra', 'ci', 'a']",[samɔt̪ʰrakɪ̣ja],7,\N,208,1519
21,77,fertur,verb,fero,fer,acl:relcl,14,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['fer', 'tur']",[fɛrt̪ʊr],7,\N,208,1520
22,77,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,7,\N,208,1521
0,78,Hinc,adverb,hinc,Hinc,advmod:lmod,15,"{AdverbialType: [location], Case: [locative], PronominalType: [demonstrative]}","{F: [neg], N: [pos], V: [pos]}",['hinc'],[hɪŋk],7,\N,209,1522
1,78,illum,determiner,ille,ill,det,0,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'lum']",[ɪɫɫũː],7,\N,209,1523
2,78,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,7,\N,209,1524
3,78,Corythi,noun,corythus,Coryth,nsubj,15,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['co', 'ryt', 'hi']",[kɔryt̪ʰɪ],7,\N,209,1525
